mu,var_g,var_b,var_h,var_e,h[1],h[2],b[1],g[1],b[2],g[2],yhat[1],yhat[2],yhat[3],yhat[4],yhat[500],yhat[501],yhat[502],yhat[503],yhat[999],yhat[1000],yhat[1001],yhat[1002],yhat[1498],yhat[1499],yhat[1500],yhat[1501],yhat[1997],yhat[1998],yhat[2488],yhat[2489]
119.576624,359.038500,0.457959,493.553143,460.626240,9.867102,25.191220,0.567264,26.796233,-0.061864,17.868217,161.837215,161.837215,146.701524,146.701524,161.837215,161.837215,146.701524,146.701524,161.837215,161.837215,146.701524,146.701524,161.837215,161.837215,146.701524,146.701524,161.077629,161.077629,161.077629,161.077629
119.255257,372.400993,0.484717,709.994741,469.860144,9.479963,25.827860,0.467071,18.289449,-0.138430,14.765698,151.452483,151.452483,142.188604,142.188604,151.452483,151.452483,142.188604,142.188604,151.452483,151.452483,142.188604,142.188604,151.452483,151.452483,142.188604,142.188604,156.273457,156.273457,156.273457,156.273457
119.560988,399.023455,0.461754,858.019269,464.160116,10.020869,25.154833,0.254657,23.549123,-0.160636,17.868437,155.682868,155.682868,145.840587,145.840587,155.682868,155.682868,145.840587,145.840587,155.682868,155.682868,145.840587,145.840587,155.682868,155.682868,145.840587,145.840587,158.543498,158.543498,158.543498,158.543498
119.446896,390.205906,0.528673,1478.330144,449.716334,10.725474,25.849166,0.299997,21.435779,-0.044972,15.793393,154.825758,154.825758,145.483414,145.483414,154.825758,154.825758,145.483414,145.483414,154.825758,154.825758,145.483414,145.483414,154.825758,154.825758,145.483414,145.483414,159.926960,159.926960,159.926960,159.926960
119.020345,315.680685,0.454486,1185.274174,455.596453,10.786615,25.807516,0.350810,18.267828,-0.026382,13.005625,151.858844,151.858844,142.528014,142.528014,151.858844,151.858844,142.528014,142.528014,151.858844,151.858844,142.528014,142.528014,151.858844,151.858844,142.528014,142.528014,157.152634,157.152634,157.152634,157.152634
119.171729,363.924666,0.501084,1023.746500,458.896605,9.874619,25.010864,0.323735,22.978839,0.012654,15.042386,155.221943,155.221943,144.213692,144.213692,155.221943,155.221943,144.213692,144.213692,155.221943,155.221943,144.213692,144.213692,155.221943,155.221943,144.213692,144.213692,159.541479,159.541479,159.541479,159.541479
119.985716,371.353019,0.474092,760.611200,451.318164,10.301521,24.343287,0.386972,20.449020,-0.248011,20.463930,154.722653,154.722653,148.196271,148.196271,154.722653,154.722653,148.196271,148.196271,154.722653,154.722653,148.196271,148.196271,154.722653,154.722653,148.196271,148.196271,158.755519,158.755519,158.755519,158.755519
120.061410,357.274859,0.505125,530.994417,454.675867,9.951960,24.935101,0.384192,19.841599,-0.034560,12.905450,153.678437,153.678437,142.574880,142.574880,153.678437,153.678437,142.574880,142.574880,153.678437,153.678437,142.574880,142.574880,153.678437,153.678437,142.574880,142.574880,157.040203,157.040203,157.040203,157.040203
119.393084,377.608945,0.513017,1237.980407,459.895850,11.456099,24.732297,0.352914,27.465627,-0.137302,20.515967,162.357825,162.357825,149.792201,149.792201,162.357825,162.357825,149.792201,149.792201,162.357825,162.357825,149.792201,149.792201,162.357825,162.357825,149.792201,149.792201,161.245545,161.245545,161.245545,161.245545
120.087696,392.740722,0.537515,467.143980,454.286814,9.954135,24.978853,0.509601,23.660781,-0.208956,12.858995,158.775253,158.775253,140.820845,140.820845,158.775253,158.775253,140.820845,140.820845,158.775253,158.775253,140.820845,140.820845,158.775253,158.775253,140.820845,140.820845,152.706052,152.706052,152.706052,152.706052
119.505803,399.165394,0.472052,699.413381,461.562666,9.531104,24.469890,0.392445,17.479257,0.121879,20.896080,150.256601,150.256601,151.094632,151.094632,150.256601,150.256601,151.094632,151.094632,150.256601,150.256601,151.094632,151.094632,150.256601,150.256601,151.094632,151.094632,167.854150,167.854150,167.854150,167.854150
118.414650,355.551039,0.431253,997.151366,460.214834,10.413149,26.044531,0.389243,20.360412,-0.088603,20.620399,153.241453,153.241453,148.525560,148.525560,153.241453,153.241453,148.525560,148.525560,153.241453,153.241453,148.525560,148.525560,153.241453,153.241453,148.525560,148.525560,162.771952,162.771952,162.771952,162.771952
118.029978,347.404448,0.436910,468.726814,455.568316,9.929720,26.410230,0.429303,22.178342,-0.160558,17.959373,154.400897,154.400897,144.324780,144.324780,154.400897,154.400897,144.324780,144.324780,154.400897,154.400897,144.324780,144.324780,154.400897,154.400897,144.324780,144.324780,158.159220,158.159220,158.159220,158.159220
118.518533,346.433325,0.475686,596.447523,447.762292,10.495585,24.796683,0.275439,24.059622,-0.150881,15.996459,155.964631,155.964631,143.426991,143.426991,155.964631,155.964631,143.426991,143.426991,155.964631,155.964631,143.426991,143.426991,155.964631,155.964631,143.426991,143.426991,155.570323,155.570323,155.570323,155.570323
118.893722,355.424588,0.450259,967.748371,466.355686,10.527579,25.841274,0.633492,23.358293,-0.077676,17.196195,159.448734,159.448734,145.799757,145.799757,159.448734,159.448734,145.799757,145.799757,159.448734,159.448734,145.799757,145.799757,159.448734,159.448734,145.799757,145.799757,159.923947,159.923947,159.923947,159.923947
118.322120,373.737011,0.473084,960.784453,455.344935,10.613552,27.620000,0.287776,24.319997,0.082112,15.791370,156.309994,156.309994,145.598547,145.598547,156.309994,156.309994,145.598547,145.598547,156.309994,156.309994,145.598547,145.598547,156.309994,156.309994,145.598547,145.598547,164.001436,164.001436,164.001436,164.001436
117.170850,373.404561,0.429436,1601.263629,456.091384,12.083716,27.831183,0.360201,18.523391,0.055612,16.200562,152.130518,152.130518,146.127132,146.127132,152.130518,152.130518,146.127132,146.127132,152.130518,152.130518,146.127132,146.127132,152.130518,152.130518,146.127132,146.127132,162.750355,162.750355,162.750355,162.750355
117.152078,378.815596,0.431258,1322.701614,460.202245,12.040215,28.923470,0.394868,19.906882,-0.075881,21.206616,153.853477,153.853477,149.485280,149.485280,153.853477,153.853477,149.485280,149.485280,153.853477,153.853477,149.485280,149.485280,153.853477,153.853477,149.485280,149.485280,165.087410,165.087410,165.087410,165.087410
117.269423,363.150179,0.480484,624.845161,455.494912,12.305362,28.126161,0.588568,19.822599,-0.059519,14.304123,156.639921,156.639921,143.146499,143.146499,156.639921,156.639921,143.146499,143.146499,156.639921,156.639921,143.146499,143.146499,156.639921,156.639921,143.146499,143.146499,158.025653,158.025653,158.025653,158.025653
117.670894,383.673967,0.470600,1397.758150,453.365317,11.333150,26.773570,0.453618,25.427416,-0.052094,17.321476,159.572379,159.572379,145.735136,145.735136,159.572379,159.572379,145.735136,145.735136,159.572379,159.572379,145.735136,145.735136,159.572379,159.572379,145.735136,145.735136,160.371210,160.371210,160.371210,160.371210
116.998086,377.010769,0.463991,672.676957,455.875665,12.990155,28.086662,0.299537,22.468454,-0.009105,15.788369,156.347728,156.347728,145.658339,145.658339,156.347728,156.347728,145.658339,145.658339,156.347728,156.347728,145.658339,145.658339,156.347728,156.347728,145.658339,145.658339,160.617399,160.617399,160.617399,160.617399
117.429952,380.488959,0.458388,938.087353,456.049461,12.715913,27.805144,0.311406,23.382226,0.017020,18.556255,157.487897,157.487897,148.918545,148.918545,157.487897,157.487897,148.918545,148.918545,157.487897,157.487897,148.918545,148.918545,157.487897,157.487897,148.918545,148.918545,164.264596,164.264596,164.264596,164.264596
116.940503,385.993138,0.428413,1003.398551,465.986946,13.027760,28.484899,0.322784,22.034769,-0.060449,15.615910,156.208188,156.208188,144.796658,144.796658,156.208188,156.208188,144.796658,144.796658,156.208188,156.208188,144.796658,144.796658,156.208188,156.208188,144.796658,144.796658,159.319428,159.319428,159.319428,159.319428
117.080689,343.759667,0.422481,1030.442608,467.863581,11.833919,27.423277,0.578789,20.892738,-0.078562,17.822818,156.656693,156.656693,145.807727,145.807727,156.656693,156.656693,145.807727,145.807727,156.656693,156.656693,145.807727,145.807727,156.656693,156.656693,145.807727,145.807727,160.172350,160.172350,160.172350,160.172350
117.343023,346.011189,0.468091,978.859384,452.252361,11.560261,27.517228,0.259345,27.617309,0.024094,19.497804,159.518689,159.518689,148.679621,148.679621,159.518689,159.518689,148.679621,148.679621,159.518689,159.518689,148.679621,148.679621,159.518689,159.518689,148.679621,148.679621,165.021056,165.021056,165.021056,165.021056
116.437688,368.058424,0.480178,1248.440726,451.602611,12.396776,28.276360,0.579356,22.764122,-0.006099,16.584047,158.780730,158.780730,145.342909,145.342909,158.780730,158.780730,145.342909,145.342909,158.780730,158.780730,145.342909,145.342909,158.780730,158.780730,145.342909,145.342909,161.125650,161.125650,161.125650,161.125650
116.003190,352.404780,0.471163,970.579130,454.040916,12.134548,27.956681,0.459015,19.980286,-0.131489,20.262358,153.687960,153.687960,146.804538,146.804538,153.687960,153.687960,146.804538,146.804538,153.687960,153.687960,146.804538,146.804538,153.687960,153.687960,146.804538,146.804538,160.546237,160.546237,160.546237,160.546237
117.013379,387.878734,0.484035,1225.011107,452.949775,11.185746,26.541351,0.483431,23.718989,-0.030079,19.043786,157.325650,157.325650,146.906454,146.906454,157.325650,157.325650,146.906454,146.906454,157.325650,157.325650,146.906454,146.906454,157.325650,157.325650,146.906454,146.906454,161.800176,161.800176,161.800176,161.800176
116.841440,388.761159,0.461101,1069.897867,447.804485,11.446224,27.588853,0.615438,17.469315,-0.157840,17.874517,152.801417,152.801417,144.355509,144.355509,152.801417,152.801417,144.355509,144.355509,152.801417,152.801417,144.355509,144.355509,152.801417,152.801417,144.355509,144.355509,157.950185,157.950185,157.950185,157.950185
117.693703,347.667226,0.460614,655.295258,461.822147,12.339269,28.318952,0.472749,16.870116,-0.031848,13.580753,152.736461,152.736461,143.220739,143.220739,152.736461,152.736461,143.220739,143.220739,152.736461,152.736461,143.220739,143.220739,152.736461,152.736461,143.220739,143.220739,158.691497,158.691497,158.691497,158.691497
118.767347,376.163260,0.456381,1055.867883,453.733871,11.654479,26.589478,0.387062,19.899288,0.100919,16.027468,154.832119,154.832119,147.625455,147.625455,154.832119,154.832119,147.625455,147.625455,154.832119,154.832119,147.625455,147.625455,154.832119,154.832119,147.625455,147.625455,164.067683,164.067683,164.067683,164.067683
118.629003,371.267432,0.514242,760.007813,451.460350,9.765876,25.372266,0.348175,21.704096,0.011354,14.656983,153.499207,153.499207,143.162740,143.162740,153.499207,153.499207,143.162740,143.162740,153.499207,153.499207,143.162740,143.162740,153.499207,153.499207,143.162740,143.162740,158.946318,158.946318,158.946318,158.946318
119.518412,405.142939,0.458351,976.368798,464.726161,10.348257,25.651097,0.342794,22.607973,-0.177773,21.669036,156.021963,156.021963,149.696060,149.696060,156.021963,156.021963,149.696060,149.696060,156.021963,156.021963,149.696060,149.696060,156.021963,156.021963,149.696060,149.696060,162.278463,162.278463,162.278463,162.278463
119.033475,389.292964,0.457617,492.815477,455.014911,9.990746,25.468957,0.269039,20.600586,-0.007361,18.901188,152.312708,152.312708,147.851871,147.851871,152.312708,152.312708,147.851871,147.851871,152.312708,152.312708,147.851871,147.851871,152.312708,152.312708,147.851871,147.851871,163.216151,163.216151,163.216151,163.216151
118.722695,349.835653,0.459741,580.363074,461.536050,10.018253,25.552950,0.264703,22.853930,-0.084757,22.588225,154.246737,154.246737,150.480053,150.480053,154.246737,154.246737,150.480053,150.480053,154.246737,154.246737,150.480053,150.480053,154.246737,154.246737,150.480053,150.480053,164.698072,164.698072,164.698072,164.698072
118.933442,369.410521,0.467279,966.923787,462.478163,10.560876,24.967048,0.528437,19.774035,-0.027260,15.156130,154.849116,154.849116,144.362557,144.362557,154.849116,154.849116,144.362557,144.362557,154.849116,154.849116,144.362557,144.362557,154.849116,154.849116,144.362557,144.362557,158.376014,158.376014,158.376014,158.376014
119.189649,394.672400,0.450252,1199.858886,467.750570,10.986086,27.323576,0.389895,18.430327,-0.139338,20.812193,152.889477,152.889477,149.457154,149.457154,152.889477,152.889477,149.457154,149.457154,152.889477,152.889477,149.457154,149.457154,152.889477,152.889477,149.457154,149.457154,163.518219,163.518219,163.518219,163.518219
117.993877,374.951983,0.462924,766.364929,458.076269,10.115336,26.340457,0.561858,23.606693,-0.278845,19.889397,157.399285,157.399285,145.178001,145.178001,157.399285,157.399285,145.178001,145.178001,157.399285,157.399285,145.178001,145.178001,157.399285,157.399285,145.178001,145.178001,156.878832,156.878832,156.878832,156.878832
118.689761,372.748620,0.467530,858.903604,459.751966,10.278413,25.672288,0.335322,25.980822,-0.018604,15.823507,158.395576,158.395576,144.600461,144.600461,158.395576,158.395576,144.600461,144.600461,158.395576,158.395576,144.600461,144.600461,158.395576,158.395576,144.600461,144.600461,159.707948,159.707948,159.707948,159.707948
119.380397,375.136941,0.508986,1585.633596,454.584837,10.085805,24.713347,0.489667,18.533602,-0.149359,19.426165,152.938488,152.938488,147.385963,147.385963,152.938488,152.938488,147.385963,147.385963,152.938488,152.938488,147.385963,147.385963,152.938488,152.938488,147.385963,147.385963,159.828751,159.828751,159.828751,159.828751
119.642032,362.599722,0.495491,918.321372,458.515536,8.892100,24.769716,0.547424,20.864169,-0.005969,18.370380,154.266049,154.266049,146.851432,146.851432,154.266049,154.266049,146.851432,146.851432,154.266049,154.266049,146.851432,146.851432,154.266049,154.266049,146.851432,146.851432,162.634268,162.634268,162.634268,162.634268
119.393656,371.876219,0.530263,562.946362,448.205732,9.114415,24.355667,0.334960,22.672512,-0.071865,18.243317,154.233544,154.233544,146.096381,146.096381,154.233544,154.233544,146.096381,146.096381,154.233544,154.233544,146.096381,146.096381,154.233544,154.233544,146.096381,146.096381,160.242321,160.242321,160.242321,160.242321
119.005121,377.211515,0.470230,747.222441,447.935137,10.210845,26.844379,0.451657,17.683482,0.082507,15.048384,151.511251,151.511251,145.106816,145.106816,151.511251,151.511251,145.106816,145.106816,151.511251,151.511251,145.106816,145.106816,151.511251,151.511251,145.106816,145.106816,163.112733,163.112733,163.112733,163.112733
120.091829,370.030407,0.461513,1104.960505,459.868430,11.095425,26.492053,0.421134,17.999304,-0.021714,16.720990,153.859215,153.859215,147.667314,147.667314,153.859215,153.859215,147.667314,147.667314,153.859215,153.859215,147.667314,147.667314,153.859215,153.859215,147.667314,147.667314,162.729614,162.729614,162.729614,162.729614
119.911208,385.945063,0.487690,651.364269,465.300994,9.462887,25.091675,0.519715,23.471305,0.058939,19.563226,157.763403,157.763403,149.495051,149.495051,157.763403,157.763403,149.495051,149.495051,157.763403,157.763403,149.495051,149.495051,157.763403,157.763403,149.495051,149.495051,166.044978,166.044978,166.044978,166.044978
119.767297,387.102093,0.502782,976.217807,459.847633,9.666940,25.543944,0.303105,27.092006,-0.125901,18.273564,159.456346,159.456346,146.490719,146.490719,159.456346,159.456346,146.490719,146.490719,159.456346,159.456346,146.490719,146.490719,159.456346,159.456346,146.490719,146.490719,160.368786,160.368786,160.368786,160.368786
119.940137,373.263042,0.539789,879.765017,469.751962,10.442842,24.195218,0.201988,22.850167,0.051788,15.324463,155.342470,155.342470,146.248255,146.248255,155.342470,155.342470,146.248255,146.248255,155.342470,155.342470,146.248255,146.248255,155.342470,155.342470,146.248255,146.248255,160.712840,160.712840,160.712840,160.712840
120.408759,390.668968,0.468535,379.002339,458.640339,8.719393,24.329329,0.125512,26.693098,0.016476,21.841796,156.915641,156.915641,151.113606,151.113606,156.915641,156.915641,151.113606,151.113606,156.915641,156.915641,151.113606,151.113606,156.915641,156.915641,151.113606,151.113606,166.980729,166.980729,166.980729,166.980729
120.211170,379.045623,0.506869,1065.724440,456.922291,9.072937,24.144863,0.592586,27.764755,-0.124053,20.295944,162.425363,162.425363,148.454531,148.454531,162.425363,162.425363,148.454531,148.454531,162.425363,162.425363,148.454531,148.454531,162.425363,162.425363,148.454531,148.454531,161.656745,161.656745,161.656745,161.656745
119.812746,339.470498,0.483131,792.723746,460.095435,10.406619,23.900149,0.453614,24.596726,-0.033906,14.166940,159.536675,159.536675,144.033459,144.033459,159.536675,159.536675,144.033459,144.033459,159.536675,159.536675,144.033459,144.033459,159.536675,159.536675,144.033459,144.033459,157.069479,157.069479,157.069479,157.069479
119.250163,366.669928,0.520356,758.155936,462.229564,10.368783,24.785138,0.568647,20.010256,-0.108584,15.218639,155.525381,155.525381,143.711698,143.711698,155.525381,155.525381,143.711698,143.711698,155.525381,155.525381,143.711698,143.711698,155.525381,155.525381,143.711698,143.711698,156.562663,156.562663,156.562663,156.562663
119.010230,388.150337,0.512467,784.987427,456.098873,10.714980,23.797492,0.501110,19.460425,-0.055463,17.032344,154.555020,154.555020,146.163268,146.163268,154.555020,154.555020,146.163268,146.163268,154.555020,154.555020,146.163268,146.163268,154.555020,154.555020,146.163268,146.163268,158.520183,158.520183,158.520183,158.520183
118.397333,377.473930,0.471163,646.756192,458.740417,10.477177,25.136598,0.791138,28.256033,0.015678,15.519313,165.419436,165.419436,144.558080,144.558080,165.419436,165.419436,144.558080,144.558080,165.419436,165.419436,144.558080,144.558080,165.419436,165.419436,144.558080,144.558080,159.447327,159.447327,159.447327,159.447327
118.861983,439.352742,0.500526,1327.968454,450.228021,10.210922,25.176714,0.736982,25.653106,-0.028268,17.468023,162.251275,162.251275,146.252290,146.252290,162.251275,162.251275,146.252290,146.252290,162.251275,162.251275,146.252290,146.252290,162.251275,162.251275,146.252290,146.252290,160.795034,160.795034,160.795034,160.795034
118.638311,380.842629,0.506127,1252.211664,460.470984,10.211412,24.941523,0.588644,24.260759,0.086737,15.767482,159.121364,159.121364,145.502908,145.502908,159.121364,159.121364,145.502908,145.502908,159.121364,159.121364,145.502908,145.502908,159.121364,159.121364,145.502908,145.502908,161.510657,161.510657,161.510657,161.510657
118.878571,347.397365,0.489066,663.388788,462.098891,10.009938,24.839088,0.751429,22.858401,0.005029,20.446905,159.268670,159.268670,149.385756,149.385756,159.268670,159.268670,149.385756,149.385756,159.268670,159.268670,149.385756,149.385756,159.268670,159.268670,149.385756,149.385756,164.289486,164.289486,164.289486,164.289486
118.978389,400.783383,0.536844,837.398930,448.993854,9.836007,25.222727,0.463530,24.186858,-0.133322,22.432438,157.560542,157.560542,149.935474,149.935474,157.560542,157.560542,149.935474,149.935474,157.560542,157.560542,149.935474,149.935474,157.560542,157.560542,149.935474,149.935474,163.270802,163.270802,163.270802,163.270802
119.440366,397.115216,0.560175,637.644495,451.519707,9.858419,24.390141,0.405900,19.540806,0.063696,18.267113,152.841120,152.841120,148.193839,148.193839,152.841120,152.841120,148.193839,148.193839,152.841120,152.841120,148.193839,148.193839,152.841120,152.841120,148.193839,148.193839,163.651174,163.651174,163.651174,163.651174
119.158858,381.557189,0.565354,764.609883,461.223966,9.201926,23.634273,0.519197,21.231011,0.020864,15.630435,154.369403,154.369403,144.183211,144.183211,154.369403,154.369403,144.183211,144.183211,154.369403,154.369403,144.183211,144.183211,154.369403,154.369403,144.183211,144.183211,158.916680,158.916680,158.916680,158.916680
119.429915,381.443406,0.539529,724.618405,445.376507,10.259696,24.764407,0.575524,18.655566,-0.010614,16.224992,154.249877,154.249877,145.805706,145.805706,154.249877,154.249877,145.805706,145.805706,154.249877,154.249877,145.805706,145.805706,154.249877,154.249877,145.805706,145.805706,160.156464,160.156464,160.156464,160.156464
119.629415,376.845231,0.486404,1033.451696,454.106342,10.210606,25.255867,0.497259,25.664229,-0.147315,19.294110,160.581566,160.581566,147.629950,147.629950,160.581566,160.581566,147.629950,147.629950,160.581566,160.581566,147.629950,147.629950,160.581566,160.581566,147.629950,147.629950,160.458811,160.458811,160.458811,160.458811
119.412168,368.749194,0.488866,696.237282,450.150065,10.014325,25.720252,0.402362,23.446918,0.042144,13.329114,156.902795,156.902795,143.177654,143.177654,156.902795,156.902795,143.177654,143.177654,156.902795,156.902795,143.177654,143.177654,156.902795,156.902795,143.177654,143.177654,159.545499,159.545499,159.545499,159.545499
119.576037,410.963503,0.500084,670.957509,459.501583,10.962226,26.249952,0.567637,19.111000,-0.078263,14.521926,155.871824,155.871824,144.202255,144.202255,155.871824,155.871824,144.202255,144.202255,155.871824,155.871824,144.202255,144.202255,155.871824,155.871824,144.202255,144.202255,158.293522,158.293522,158.293522,158.293522
118.983185,394.587437,0.462183,1376.801197,454.602259,11.190273,25.953523,0.744048,24.187476,-0.068638,17.919178,162.687033,162.687033,147.324559,147.324559,162.687033,162.687033,147.324559,147.324559,162.687033,162.687033,147.324559,147.324559,162.687033,162.687033,147.324559,147.324559,161.074490,161.074490,161.074490,161.074490
119.052770,412.727688,0.450203,1098.519723,451.010819,12.062919,26.800136,0.627691,25.185005,-0.111508,19.037558,163.872481,163.872481,148.808134,148.808134,163.872481,163.872481,148.808134,148.808134,163.872481,163.872481,148.808134,148.808134,163.872481,163.872481,148.808134,148.808134,161.902032,161.902032,161.902032,161.902032
118.978041,408.157161,0.435485,687.857717,450.833447,10.157628,26.133416,0.398095,20.375898,-0.018730,14.319389,153.555269,153.555269,143.264803,143.264803,153.555269,153.555269,143.264803,143.264803,153.555269,153.555269,143.264803,143.264803,153.555269,153.555269,143.264803,143.264803,158.941359,158.941359,158.941359,158.941359
119.373206,423.220383,0.472353,1552.777194,460.882582,11.306899,25.705593,0.412708,28.193126,-0.008576,15.711304,163.539683,163.539683,146.294442,146.294442,163.539683,163.539683,146.294442,146.294442,163.539683,163.539683,146.294442,146.294442,163.539683,163.539683,146.294442,146.294442,160.569654,160.569654,160.569654,160.569654
118.683862,394.322217,0.408747,1318.559196,456.536205,9.787354,26.548698,0.291192,21.602665,-0.048951,19.567560,152.923877,152.923877,147.559670,147.559670,152.923877,152.923877,147.559670,147.559670,152.923877,152.923877,147.559670,147.559670,152.923877,152.923877,147.559670,147.559670,163.500521,163.500521,163.500521,163.500521
119.285613,386.028055,0.463340,1302.302207,452.817039,10.030728,25.817150,0.477710,17.469573,-0.239486,16.797863,151.577696,151.577696,143.711988,143.711988,151.577696,151.577696,143.711988,143.711988,151.577696,151.577696,143.711988,143.711988,151.577696,151.577696,143.711988,143.711988,155.717789,155.717789,155.717789,155.717789
120.555480,347.262046,0.429522,522.457010,453.310975,9.383973,24.741875,0.263232,22.841545,-0.050119,15.245057,155.251161,155.251161,144.714192,144.714192,155.251161,155.251161,144.714192,144.714192,155.251161,155.251161,144.714192,144.714192,155.251161,155.251161,144.714192,144.714192,159.302368,159.302368,159.302368,159.302368
120.362456,345.534574,0.424682,395.490779,453.804896,9.735679,24.419091,0.465265,26.945009,-0.171778,15.504045,161.572812,161.572812,143.929805,143.929805,161.572812,161.572812,143.929805,143.929805,161.572812,161.572812,143.929805,143.929805,161.572812,161.572812,143.929805,143.929805,156.090931,156.090931,156.090931,156.090931
120.377744,382.733802,0.455239,1347.979511,461.375135,8.746460,26.053200,0.733442,22.198665,-0.138410,13.597705,157.737894,157.737894,141.511307,141.511307,157.737894,157.737894,141.511307,141.511307,157.737894,157.737894,141.511307,141.511307,157.737894,157.737894,141.511307,141.511307,156.422613,156.422613,156.422613,156.422613
120.436452,396.622277,0.461222,506.965917,454.210468,10.064251,25.493733,0.464536,25.219057,-0.154201,14.239024,160.394971,160.394971,143.187813,143.187813,160.394971,160.394971,143.187813,143.187813,160.394971,160.394971,143.187813,143.187813,160.394971,160.394971,143.187813,143.187813,156.238060,156.238060,156.238060,156.238060
120.635519,389.499628,0.445542,593.333681,461.134838,9.501596,25.071216,0.191564,22.884298,0.050421,14.653665,154.841579,154.841579,145.269856,145.269856,154.841579,154.841579,145.269856,145.269856,154.841579,154.841579,145.269856,145.269856,154.841579,154.841579,145.269856,145.269856,161.624506,161.624506,161.624506,161.624506
120.119870,393.552148,0.463874,643.138686,460.873042,9.722449,24.636325,0.584528,22.917982,-0.023560,16.219752,158.443342,158.443342,145.833006,145.833006,158.443342,158.443342,145.833006,145.833006,158.443342,158.443342,145.833006,145.833006,158.443342,158.443342,145.833006,145.833006,160.395503,160.395503,160.395503,160.395503
120.084931,406.324261,0.475902,546.996076,461.318842,10.784506,25.354972,0.387496,24.446084,-0.054543,16.340654,159.494474,159.494474,146.621866,146.621866,159.494474,159.494474,146.621866,146.621866,159.494474,159.494474,146.621866,146.621866,159.494474,159.494474,146.621866,146.621866,160.397609,160.397609,160.397609,160.397609
119.638091,387.786680,0.446058,994.459125,452.265284,11.029370,25.795947,0.619780,31.290189,-0.024103,17.231332,168.793429,168.793429,147.632953,147.632953,168.793429,168.793429,147.632953,147.632953,168.793429,168.793429,147.632953,147.632953,168.793429,168.793429,147.632953,147.632953,162.043611,162.043611,162.043611,162.043611
119.381288,351.558377,0.488033,1132.119865,455.697139,10.702526,26.517290,0.493370,17.611398,0.021085,17.504495,152.975513,152.975513,147.813969,147.813969,152.975513,152.975513,147.813969,147.813969,152.975513,152.975513,147.813969,147.813969,152.975513,152.975513,147.813969,147.813969,163.962181,163.962181,163.962181,163.962181
118.883637,445.504631,0.537467,551.042970,454.683396,10.289554,25.228134,0.615043,29.001626,0.094291,15.704565,164.503336,164.503336,145.847966,145.847966,164.503336,164.503336,145.847966,145.847966,164.503336,164.503336,145.847966,145.847966,164.503336,164.503336,145.847966,145.847966,162.195116,162.195116,162.195116,162.195116
118.001016,380.765984,0.462533,842.112245,460.692858,10.230812,24.383950,0.414160,23.399044,0.010056,12.852347,155.868065,155.868065,141.187057,141.187057,155.868065,155.868065,141.187057,141.187057,155.868065,155.868065,141.187057,141.187057,155.868065,155.868065,141.187057,141.187057,155.482521,155.482521,155.482521,155.482521
118.213755,394.418455,0.466959,1113.997323,452.321084,10.163669,24.838781,0.535598,24.464239,-0.058047,17.914381,158.285305,158.285305,145.701834,145.701834,158.285305,158.285305,145.701834,145.701834,158.285305,158.285305,145.701834,145.701834,158.285305,158.285305,145.701834,145.701834,159.525099,159.525099,159.525099,159.525099
118.871635,426.741395,0.481527,490.028220,465.860448,9.682733,25.089617,0.242984,23.224524,-0.032402,13.158986,154.131641,154.131641,141.399618,141.399618,154.131641,154.131641,141.399618,141.399618,154.131641,154.131641,141.399618,141.399618,154.131641,154.131641,141.399618,141.399618,156.307293,156.307293,156.307293,156.307293
118.971168,391.006080,0.481931,844.014893,463.648292,10.704074,25.019531,0.637500,23.134451,-0.208483,15.041265,159.633539,159.633539,142.484887,142.484887,159.633539,159.633539,142.484887,142.484887,159.633539,159.633539,142.484887,142.484887,159.633539,159.633539,142.484887,142.484887,153.815813,153.815813,153.815813,153.815813
118.992063,382.657789,0.493644,533.397935,458.367158,10.305771,25.469517,0.398276,20.197639,0.037535,15.901669,153.600010,153.600010,145.586326,145.586326,153.600010,153.600010,145.586326,145.586326,153.600010,153.600010,145.586326,145.586326,153.600010,153.600010,145.586326,145.586326,161.319236,161.319236,161.319236,161.319236
119.250856,350.088431,0.483831,586.539749,465.910582,11.333967,25.311362,0.538450,25.486456,-0.050931,16.577141,162.174058,162.174058,146.584718,146.584718,162.174058,162.174058,146.584718,146.584718,162.174058,162.174058,146.584718,146.584718,162.174058,162.174058,146.584718,146.584718,159.850234,159.850234,159.850234,159.850234
118.957632,372.425006,0.446778,1274.811474,460.459844,10.927670,26.095167,0.221524,21.113421,0.078372,21.099551,153.419460,153.419460,151.841280,151.841280,153.419460,153.419460,151.841280,151.841280,153.419460,153.419460,151.841280,151.841280,153.419460,153.419460,151.841280,151.841280,168.197489,168.197489,168.197489,168.197489
119.360794,341.961213,0.475592,545.767031,464.282988,10.131361,24.978847,0.351037,25.219012,-0.131964,16.124151,158.267650,158.267650,144.279336,144.279336,158.267650,158.267650,144.279336,144.279336,158.267650,158.267650,144.279336,144.279336,158.267650,158.267650,144.279336,144.279336,157.167495,157.167495,157.167495,157.167495
120.063715,370.352774,0.447531,975.370443,469.924560,10.373938,25.951889,0.398437,18.372919,-0.002481,18.900284,152.943935,152.943935,149.312198,149.312198,152.943935,152.943935,149.312198,149.312198,152.943935,152.943935,149.312198,149.312198,152.943935,152.943935,149.312198,149.312198,164.851496,164.851496,164.851496,164.851496
