RecId,Field-Location,State,Source,Pedigree,Replicate,Plot,Plot length [field],Row Spacing,Plot,Range,Pass,Date Planted,Date Harvested,Anthesis [days],Silking [days],Stand Early [plants],Stand Late [plants],Stand Count [plants],Pollen DAP,Silk DAP,Plant Height [cm],Ear Height [cm],Root Lodging [plants],Stalk lodging [plants],Plot Discarded,Comments
2615014,IAI2,IA,WISN14/13950,PHG35,1,29,18,30,,3,8,6/9/2015,10/7/2015,8/15/2015,8/15/2015,18,,18,67,67,150,57,0,0,,Plot_6429
2615023,IAI2,IA,WISN14/13968,W117HT,1,30,18,30,,3,7,6/9/2015,10/7/2015,8/3/2015,8/4/2015,17,,17,55,56,99,34,0,1,,Plot_6430
2615015,IAI2,IA,WISN14/21069,PHG39,1,31,18,30,,3,6,6/9/2015,10/7/2015,8/17/2015,8/18/2015,19,,19,69,70,189,84,0,0,,Plot_6431
2615021,IAI2,IA,WISN14/13962,PHW52,1,32,18,30,,3,5,6/9/2015,10/7/2015,8/11/2015,8/14/2015,20,,20,63,66,160,57,0,0,,Plot_6432
2615034,IAI2,IA,WISN14/13921,CM105,2,1,18,30,,4,5,6/9/2015,10/7/2015,8/5/2015,8/6/2015,18,,18,57,58,127,55,0,1,,Plot_6433
2615039,IAI2,IA,WISN14/13932,LH198,2,2,18,30,,4,6,6/9/2015,10/7/2015,8/11/2015,8/10/2015,20,,20,63,62,179,86,0,0,,Plot_6434
2615044,IAI2,IA,WISN14/13944,PH207,2,3,18,30,,4,7,6/9/2015,10/7/2015,8/6/2015,8/6/2015,19,,19,58,58,145,74,1,0,,Plot_6435
2615040,IAI2,IA,WISN14/13936,LH74,2,4,18,30,,4,8,6/9/2015,10/7/2015,8/10/2015,8/10/2015,19,,19,62,62,153,62,1,0,,Plot_6436
2615046,IAI2,IA,WISN14/13950,PHG35,2,5,18,30,,4,9,6/9/2015,10/7/2015,8/14/2015,8/16/2015,19,,19,66,68,151,72,0,0,,Plot_6437
2615033,IAI2,IA,WISN14/13919,C103,2,6,18,30,,4,10,6/9/2015,10/7/2015,8/12/2015,8/14/2015,19,,19,64,66,181,75,1,0,,Plot_6438
2615042,IAI2,IA,WISN14/21006,Mo17,2,7,18,30,,4,11,6/9/2015,10/7/2015,8/13/2015,8/14/2015,20,,19,65,66,193,79,0,0,,Plot_6439
2615050,IAI2,IA,WISN14/21129,PHJ40,2,8,18,30,,4,12,6/9/2015,10/7/2015,8/9/2015,8/11/2015,20,,20,61,63,183,77,0,0,,Plot_6440
2615028,IAI2,IA,WISN14/13909,A632,2,9,18,30,,4,13,6/9/2015,10/7/2015,8/9/2015,8/10/2015,21,,20,61,62,173,70,0,0,,Plot_6441
2615049,IAI2,IA,WISN14/14018,PHG83,2,10,18,30,,4,14,6/9/2015,10/7/2015,8/11/2015,8/12/2015,20,,20,63,64,165,72,0,0,,Plot_6442
2615045,IAI2,IA,WISN14/13946,PHB47,2,11,18,30,,4,15,6/9/2015,10/7/2015,8/9/2015,8/10/2015,21,,20,61,62,180,71,0,0,,Plot_6443
2615041,IAI2,IA,WISN14/13937,LH82,2,12,18,30,,4,16,6/9/2015,10/7/2015,8/6/2015,8/6/2015,19,,19,58,58,137,59,0,0,,Plot_6444
2615055,IAI2,IA,WISN14/13968,W117HT,2,13,18,30,,4,17,6/9/2015,10/7/2015,8/3/2015,8/3/2015,17,,17,55,55,120,50,2,0,,Plot_6445
2615031,IAI2,IA,WISN14/23145,B37,2,14,18,30,,4,18,6/9/2015,10/7/2015,8/14/2015,8/16/2015,20,,20,66,68,186,84,1,0,,Plot_6446
2615048,IAI2,IA,WISN14/13954,PHG47,2,15,18,30,,4,19,6/9/2015,10/7/2015,8/8/2015,8/6/2015,23,,20,60,58,110,34,0,0,,Plot_6447
2615051,IAI2,IA,WISN14/13958,PHN82,2,16,18,30,,4,20,6/9/2015,10/7/2015,8/3/2015,8/3/2015,19,,19,55,55,145,73,0,0,,Plot_6448
2615037,IAI2,IA,WISN14/13929,LH162,2,17,18,30,,5,20,6/9/2015,10/7/2015,8/4/2015,8/5/2015,18,,18,56,57,110,42,0,0,,Plot_6449
2615025,IAI2,IA,WISN14/13901,740,2,18,18,30,,5,19,6/9/2015,10/7/2015,8/12/2015,8/15/2015,20,,20,64,67,156,77,1,0,,Plot_6450
2615030,IAI2,IA,WISN14/20823,B14,2,19,18,30,,5,18,6/9/2015,,,,,,,,,,,,,,Plot_6451
2615029,IAI2,IA,WISN14/20817,A634,2,20,18,30,,5,17,6/9/2015,,,,,,,,,,,,,,Plot_6452
2615043,IAI2,IA,WISN14/13942,PB80,2,21,18,30,,5,16,6/9/2015,,,,,,,,,,,,,,Plot_6453
2615038,IAI2,IA,WISN14/13931,LH195,2,22,18,30,,5,15,6/9/2015,,,,,,,,,,,,,,Plot_6454
2615054,IAI2,IA,WISN14/13963,PHZ51,2,23,18,30,,5,14,6/9/2015,10/7/2015,8/11/2015,8/13/2015,17,,17,63,65,180,69,0,0,,Plot_6455
2615032,IAI2,IA,WISN14/20830,B73,2,24,18,30,,5,13,6/9/2015,10/7/2015,8/10/2015,8/10/2015,20,,20,62,62,190,83,0,0,,Plot_6456
2615035,IAI2,IA,WISN14/13922,LH123HT,2,25,18,30,,5,12,6/9/2015,10/7/2015,8/14/2015,8/13/2015,20,,20,66,65,235,89,0,0,,Plot_6457
2615053,IAI2,IA,WISN14/13962,PHW52,2,26,18,30,,5,11,6/9/2015,10/7/2015,8/11/2015,8/13/2015,20,,20,63,65,151,52,0,0,,Plot_6458
2615056,IAI2,IA,WISN14/13969,Wf9,2,27,18,30,,5,10,6/9/2015,10/7/2015,8/10/2015,8/10/2015,20,,20,62,62,190,83,3,1,,Plot_6459
2615036,IAI2,IA,WISN14/20902,LH145,2,28,18,30,,5,9,6/9/2015,10/7/2015,8/8/2015,8/8/2015,18,,18,60,60,176,68,0,0,,Plot_6460
2615052,IAI2,IA,WISN14/13960,PHV63,2,29,18,30,,5,8,6/9/2015,10/7/2015,8/9/2015,8/9/2015,21,,20,61,61,178,75,0,0,,Plot_6461
2615047,IAI2,IA,WISN14/21069,PHG39,2,30,18,30,,5,7,6/9/2015,10/7/2015,8/15/2015,8/16/2015,18,,18,67,68,205,84,0,0,,Plot_6462
2615026,IAI2,IA,WISN14/13903,2369,2,31,18,30,,5,6,6/9/2015,10/7/2015,8/12/2015,8/12/2015,19,,19,64,64,201,90,0,0,,Plot_6463
2615027,IAI2,IA,WISN14/13906,A619,2,32,18,30,,5,5,6/9/2015,10/7/2015,8/6/2015,8/8/2015,19,,19,58,60,147,52,1,0,,Plot_6464
2615088,IAI3,IA,WISN14/13970,Wf9,1,1,27.7,35,,,,5/19/2015,10/22/2015,7/30/2015,7/25/2015,,,15,72,67,188,102,2,0,,
2615084,IAI3,IA,WISN14/13960,PHV63,1,2,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/27/2015,,,20,70,69,157,65,0,0,,
2615069,IAI3,IA,WISN14/13929,LH162,1,3,27.7,35,,,,5/19/2015,10/22/2015,7/18/2015,7/17/2015,,,20,60,59,123,42,1,0,,
2615083,IAI3,IA,WISN14/13958,PHN82,1,4,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/27/2015,,,17,67,69,158,78,0,0,,
2615062,IAI3,IA,WISN14/20823,B14,1,5,27.7,35,,,,5/19/2015,10/22/2015,7/27/2015,7/28/2015,,,19,69,70,193,73,1,0,,
2615063,IAI3,IA,WISN14/20824,B37,1,6,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/31/2015,,,19,70,73,186,90,1,0,,
2615057,IAI3,IA,WISN14/13901,740,1,7,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/30/2015,,,18,70,72,182,95,0,0,,
2615066,IAI3,IA,WISN14/13921,CM105,1,8,27.7,35,,,,5/19/2015,10/22/2015,7/19/2015,7/18/2015,,,17,61,60,137,63,1,0,,
2615065,IAI3,IA,WISN14/13919,C103,1,9,27.7,35,,,,5/19/2015,10/22/2015,7/27/2015,7/31/2015,,,18,69,73,183,70,2,0,,
2615060,IAI3,IA,WISN14/13909,A632,1,10,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/26/2015,,,20,68,68,187,76,0,0,,
2615072,IAI3,IA,WISN14/13936,LH74,1,11,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/26/2015,,,13,68,68,149,78,0,0,,
2615067,IAI3,IA,WISN14/13922,LH123HT,1,12,27.7,35,,,,5/19/2015,10/22/2015,7/30/2015,7/28/2015,,,17,72,70,199,100,0,0,,
2615078,IAI3,IA,WISN14/13949,PHG35,1,13,27.7,35,,,,5/19/2015,10/22/2015,7/31/2015,7/31/2015,,,19,73,73,168,117,2,0,,
2615087,IAI3,IA,WISN14/23169,W117HT,1,14,27.7,35,,,,5/19/2015,10/22/2015,7/17/2015,7/18/2015,,,17,59,60,110,43,0,1,,all ears moldy
2615071,IAI3,IA,WISN14/23154,LH198,1,15,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/26/2015,,,17,68,68,178,81,0,0,,
2615073,IAI3,IA,WISN14/13937,LH82,1,16,27.7,35,,,,5/19/2015,10/22/2015,7/23/2015,7/23/2015,,,17,65,65,134,49,0,0,,
2615086,IAI3,IA,WISN14/13965,PHZ51,1,17,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/28/2015,,,17,68,70,191,65,0,1,,
2615079,IAI3,IA,WISN14/21070,PHG39,1,18,27.7,35,,,,5/19/2015,10/22/2015,7/31/2015,7/31/2015,,,17,73,73,173,80,4,0,,
2615064,IAI3,IA,WISN14/20830,B73,1,19,27.7,35,,,,5/19/2015,10/22/2015,7/27/2015,7/28/2015,,,18,69,70,176,98,1,0,,
2615077,IAI3,IA,WISN14/13946,PHB47,1,20,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/24/2015,,,16,67,66,192,79,1,0,,
2615082,IAI3,IA,WISN14/21129,PHJ40,1,21,27.7,35,,,,5/19/2015,10/22/2015,7/18/2015,7/17/2015,,,17,60,59,145,75,0,0,,
2615080,IAI3,IA,WISN14/13954,PHG47,1,22,27.7,35,,,,5/19/2015,10/22/2015,7/23/2015,7/22/2015,,,18,65,64,120,43,0,0,,
2615059,IAI3,IA,WISN14/13907,A619,1,23,27.7,35,,,,5/19/2015,10/22/2015,7/24/2015,7/25/2015,,,16,66,67,145,35,1,0,,
2615081,IAI3,IA,WISN14/14018,PHG83,1,24,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/26/2015,,,20,68,68,170,77,0,0,,
2615074,IAI3,IA,WISN14/21006,Mo17,1,25,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/30/2015,,,18,70,72,182,80,1,0,,
2615076,IAI3,IA,WISN14/13944,PH207,1,26,27.7,35,,,,5/19/2015,10/22/2015,7/22/2015,7/24/2015,,,18,64,66,158,75,0,1,,
2615085,IAI3,IA,WISN14/13962,PHW52,1,27,27.7,35,,,,5/19/2015,10/22/2015,7/27/2015,7/26/2015,,,17,69,68,148,55,0,0,,
2615058,IAI3,IA,WISN14/13903,2369,1,28,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/28/2015,,,19,71,70,168,87,0,0,,
2615061,IAI3,IA,WISN14/20818,A634,1,29,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/25/2015,,,19,67,67,142,62,0,0,,
2615075,IAI3,IA,WISN14/13942,PB80,1,30,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/26/2015,,,19,70,68,154,77,0,0,,
2615070,IAI3,IA,WISN14/13931,LH195,1,31,27.7,35,,,,5/19/2015,10/22/2015,7/31/2015,7/30/2015,,,19,73,72,146,62,0,0,,
2615068,IAI3,IA,WISN14/20902,LH145,1,32,27.7,35,,,,5/19/2015,10/22/2015,7/23/2015,7/23/2015,,,17,65,65,161,52,0,0,,
2615108,IAI3,IA,WISN14/13944,PH207,2,1,27.7,35,,,,5/19/2015,10/22/2015,7/22/2015,7/24/2015,,,20,64,66,158,72,0,0,,
2615091,IAI3,IA,WISN14/13907,A619,2,2,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/25/2015,,,15,67,67,136,34,0,2,,
2615092,IAI3,IA,WISN14/13909,A632,2,3,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/26/2015,,,18,68,68,180,75,2,0,,
2615120,IAI3,IA,WISN14/13970,Wf9,2,4,27.7,35,,,,5/19/2015,10/22/2015,7/27/2015,7/26/2015,,,19,69,68,177,85,2,1,,
2615112,IAI3,IA,WISN14/13954,PHG47,2,5,27.7,35,,,,5/19/2015,10/22/2015,7/23/2015,7/21/2015,,,18,65,63,127,45,0,1,,
2615094,IAI3,IA,WISN14/20823,B14,2,6,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/27/2015,,,14,70,69,177,83,0,0,,
2615109,IAI3,IA,WISN14/13946,PHB47,2,7,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/25/2015,,,10,67,67,183,68,0,0,,
2615117,IAI3,IA,WISN14/13962,PHW52,2,8,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/27/2015,,,10,71,69,142,44,0,0,,
2615106,IAI3,IA,WISN14/21006,Mo17,2,9,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/30/2015,,,13,70,72,183,75,0,0,,
2615110,IAI3,IA,WISN14/13949,PHG35,2,10,27.7,35,,,,5/19/2015,10/22/2015,8/1/2015,8/1/2015,,,14,74,74,163,90,0,0,,
2615097,IAI3,IA,WISN14/13919,C103,2,11,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/31/2015,,,12,71,73,177,80,0,0,,
2615095,IAI3,IA,WISN14/20824,B37,2,12,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/31/2015,,,16,70,73,186,85,0,0,,
2615103,IAI3,IA,WISN14/23154,LH198,2,13,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/27/2015,,,19,70,69,178,85,1,0,,
2615105,IAI3,IA,WISN14/13937,LH82,2,14,27.7,35,,,,5/19/2015,10/22/2015,7/23/2015,7/22/2015,,,18,65,64,140,52,0,0,,
2615096,IAI3,IA,WISN14/20830,B73,2,15,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/28/2015,,,17,71,70,168,85,0,0,,
2615093,IAI3,IA,WISN14/20818,A634,2,16,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/24/2015,,,16,67,66,159,75,0,0,,
2615100,IAI3,IA,WISN14/20902,LH145,2,17,27.7,35,,,,5/19/2015,10/22/2015,7/22/2015,7/23/2015,,,12,64,65,187,64,0,0,,
2615102,IAI3,IA,WISN14/13931,LH195,2,18,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/29/2015,,,14,71,71,137,59,0,0,,
2615101,IAI3,IA,WISN14/13929,LH162,2,19,27.7,35,,,,5/19/2015,10/22/2015,7/17/2015,7/18/2015,,,14,59,60,115,38,0,0,,
2615089,IAI3,IA,WISN14/13901,740,2,20,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/29/2015,,,16,71,71,176,92,2,0,,
2615118,IAI3,IA,WISN14/13965,PHZ51,2,21,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/27/2015,,,15,68,69,186,80,0,1,,
2615119,IAI3,IA,WISN14/23169,W117HT,2,22,27.7,35,,,,5/19/2015,10/22/2015,7/15/2015,7/18/2015,,,15,57,60,115,52,0,0,,all ears moldy
2615099,IAI3,IA,WISN14/13922,LH123HT,2,23,27.7,35,,,,5/19/2015,10/22/2015,7/30/2015,7/29/2015,,,10,72,71,204,78,0,0,,
2615090,IAI3,IA,WISN14/13903,2369,2,24,27.7,35,,,,5/19/2015,10/22/2015,7/28/2015,7/27/2015,,,13,70,69,185,86,0,0,,
2615111,IAI3,IA,WISN14/21070,PHG39,2,25,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/29/2015,,,11,71,71,180,89,0,0,,
2615098,IAI3,IA,WISN14/13921,CM105,2,26,27.7,35,,,,5/19/2015,10/22/2015,7/20/2015,7/19/2015,,,13,62,61,148,55,0,0,,
2615115,IAI3,IA,WISN14/13958,PHN82,2,27,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/27/2015,,,16,67,69,155,56,0,0,,
2615114,IAI3,IA,WISN14/21129,PHJ40,2,28,27.7,35,,,,5/19/2015,10/22/2015,7/17/2015,7/17/2015,,,13,59,59,146,70,0,0,,
2615107,IAI3,IA,WISN14/13942,PB80,2,29,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/25/2015,,,17,68,67,163,65,0,0,,
2615104,IAI3,IA,WISN14/13936,LH74,2,30,27.7,35,,,,5/19/2015,10/22/2015,7/26/2015,7/25/2015,,,21,68,67,143,60,0,0,,
2615116,IAI3,IA,WISN14/13960,PHV63,2,31,27.7,35,,,,5/19/2015,10/22/2015,7/29/2015,7/28/2015,,,18,71,70,160,71,0,0,,
2615113,IAI3,IA,WISN14/14018,PHG83,2,32,27.7,35,,,,5/19/2015,10/22/2015,7/25/2015,7/24/2015,,,20,67,66,166,78,0,0,,
2615152,IAI4,IA,WISN14/13970,Wf9,1,1,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/2/2015,,,18,61,61,188,89,,,,
2615133,IAI4,IA,WISN14/13929,LH162,1,2,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,20,54,54,149,62,,,,
2615142,IAI4,IA,WISN14/13949,PHG35,1,3,18,30,,,,6/2/2015,11/20/2015,8/7/2015,8/8/2015,,,17,66,67,178,100,,,,
2615128,IAI4,IA,WISN14/20830,B73,1,4,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/3/2015,,,20,62,62,172,104,,,,
2615124,IAI4,IA,WISN14/13909,A632,1,5,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/2/2015,,,20,61,61,204,80,,,,
2615121,IAI4,IA,WISN14/13901,740,1,6,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/5/2015,,,17,62,64,180,98,,,,
2615149,IAI4,IA,WISN14/13962,PHW52,1,7,18,30,,,,6/2/2015,11/20/2015,8/1/2015,8/2/2015,,,19,60,61,166,52,,,,
2615131,IAI4,IA,WISN14/13922,LH123HT,1,8,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/3/2015,,,15,62,62,234,91,,,,
2615136,IAI4,IA,WISN14/13936,LH74,1,9,18,30,,,,6/2/2015,11/20/2015,8/1/2015,7/30/2015,,,18,60,58,148,80,,,,
2615145,IAI4,IA,WISN14/14018,PHG83,1,10,18,30,,,,6/2/2015,11/20/2015,8/2/2015,7/31/2015,,,18,61,59,167,102,,,,
2615151,IAI4,IA,WISN14/13968,W117HT,1,11,18,30,,,,6/2/2015,11/20/2015,7/27/2015,7/27/2015,,,13,55,55,131,55,,,,
2615148,IAI4,IA,WISN14/13960,PHV63,1,12,18,30,,,,6/2/2015,11/20/2015,8/5/2015,8/4/2015,,,19,64,63,178,70,,,,
2615122,IAI4,IA,WISN14/13903,2369,1,13,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/2/2015,,,18,62,61,197,97,,,,
2615146,IAI4,IA,WISN14/21129,PHJ40,1,14,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,19,54,54,156,74,,,,
2615143,IAI4,IA,WISN14/21070,PHG39,1,15,18,30,,,,6/2/2015,11/20/2015,8/6/2015,8/5/2015,,,20,65,64,195,104,,,,
2615141,IAI4,IA,WISN14/13946,PHB47,1,16,18,30,,,,6/2/2015,11/20/2015,8/1/2015,7/30/2015,,,20,60,58,201,97,,,,
2615138,IAI4,IA,WISN14/21006,Mo17,1,17,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/5/2015,,,19,61,64,176,107,,,,
2615150,IAI4,IA,WISN14/13965,PHZ51,1,18,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/4/2015,,,20,62,63,181,65,,,,
2615130,IAI4,IA,WISN14/13921,CM105,1,19,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,17,54,54,144,61,,,,
2615132,IAI4,IA,WISN14/20902,LH145,1,20,18,30,,,,6/2/2015,11/20/2015,7/28/2015,7/28/2015,,,19,56,56,204,80,,,,
2615123,IAI4,IA,WISN14/13907,A619,1,21,18,30,,,,6/2/2015,11/20/2015,7/28/2015,7/27/2015,,,20,56,55,160,35,,,,
2615127,IAI4,IA,WISN14/13915,B37,1,22,18,30,,,,6/2/2015,11/20/2015,8/4/2015,8/6/2015,,,20,63,65,200,95,,,,
2615135,IAI4,IA,WISN14/23154,LH198,1,23,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/1/2015,,,16,62,60,181,93,,,,
2615134,IAI4,IA,WISN14/13931,LH195,1,24,18,30,,,,6/2/2015,11/20/2015,8/6/2015,8/5/2015,,,18,65,64,150,60,,,,
2615139,IAI4,IA,WISN14/13942,PB80,1,25,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/1/2015,,,20,61,60,194,86,,,,
2615144,IAI4,IA,WISN14/13954,PHG47,1,26,18,30,,,,6/2/2015,11/20/2015,7/31/2015,7/29/2015,,,17,59,57,123,55,,,,
2615137,IAI4,IA,WISN14/13937,LH82,1,27,18,30,,,,6/2/2015,11/20/2015,7/29/2015,7/28/2015,,,18,57,56,133,76,,,,
2615129,IAI4,IA,WISN14/13919,C103,1,28,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/5/2015,,,17,62,64,196,90,,,,
2615140,IAI4,IA,WISN14/13944,PH207,1,29,18,30,,,,6/2/2015,11/20/2015,7/28/2015,7/29/2015,,,18,56,57,148,70,,,,
2615125,IAI4,IA,WISN14/20818,A634,1,30,18,30,,,,6/2/2015,11/20/2015,7/31/2015,7/29/2015,,,17,59,57,161,70,,,,
2615126,IAI4,IA,WISN14/20823,B14,1,31,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/5/2015,,,20,61,64,196,90,,,,
2615147,IAI4,IA,WISN14/13958,PHN82,1,32,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/3/2015,,,17,62,62,166,80,,,,
2615166,IAI4,IA,WISN14/13931,LH195,2,1,18,30,,,,6/2/2015,11/20/2015,8/5/2015,8/4/2015,,,19,64,63,150,68,,,,
2615175,IAI4,IA,WISN14/21070,PHG39,2,2,18,30,,,,6/2/2015,11/20/2015,8/7/2015,8/5/2015,,,20,66,64,197,113,,,,
2615167,IAI4,IA,WISN14/23154,LH198,2,3,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/1/2015,,,18,62,60,188,86,,,,
2615162,IAI4,IA,WISN14/13921,CM105,2,4,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,18,54,54,150,70,,,,
2615168,IAI4,IA,WISN14/13936,LH74,2,5,18,30,,,,6/2/2015,11/20/2015,8/1/2015,7/30/2015,,,19,60,58,123,76,,,,
2615182,IAI4,IA,WISN14/13965,PHZ51,2,6,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/5/2015,,,19,62,64,190,67,,,,
2615159,IAI4,IA,WISN14/13915,B37,2,7,18,30,,,,6/2/2015,11/20/2015,8/5/2015,8/7/2015,,,19,64,66,204,100,,,,
2615181,IAI4,IA,WISN14/13962,PHW52,2,8,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/3/2015,,,19,62,62,170,60,,,,
2615173,IAI4,IA,WISN14/13946,PHB47,2,9,18,30,,,,6/2/2015,11/20/2015,8/1/2015,7/31/2015,,,16,60,59,204,90,,,,
2615157,IAI4,IA,WISN14/20818,A634,2,10,18,30,,,,6/2/2015,11/20/2015,7/31/2015,7/29/2015,,,18,59,57,170,80,,,,
2615174,IAI4,IA,WISN14/13949,PHG35,2,11,18,30,,,,6/2/2015,11/20/2015,8/8/2015,8/9/2015,,,19,67,68,146,80,,,,
2615176,IAI4,IA,WISN14/13954,PHG47,2,12,18,30,,,,6/2/2015,11/20/2015,7/30/2015,7/29/2015,,,19,58,57,119,50,,,,
2615177,IAI4,IA,WISN14/14018,PHG83,2,13,18,30,,,,6/2/2015,11/20/2015,8/1/2015,7/30/2015,,,19,60,58,178,98,,,,
2615164,IAI4,IA,WISN14/20902,LH145,2,14,18,30,,,,6/2/2015,11/20/2015,7/28/2015,7/28/2015,,,20,56,56,206,74,,,,
2615171,IAI4,IA,WISN14/13942,PB80,2,15,18,30,,,,6/2/2015,11/20/2015,8/3/2015,7/31/2015,,,18,62,59,175,91,,,,
2615160,IAI4,IA,WISN14/20830,B73,2,16,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/1/2015,,,19,62,60,180,102,,,,
2615154,IAI4,IA,WISN14/13903,2369,2,17,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/3/2015,,,14,62,62,200,103,,,,
2615169,IAI4,IA,WISN14/13937,LH82,2,18,18,30,,,,6/2/2015,11/20/2015,7/29/2015,7/28/2015,,,19,57,56,145,65,,,,
2615158,IAI4,IA,WISN14/20823,B14,2,19,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/5/2015,,,19,61,64,186,56,,,,
2615179,IAI4,IA,WISN14/13958,PHN82,2,20,18,30,,,,6/2/2015,11/20/2015,8/3/2015,8/4/2015,,,20,62,63,155,70,,,,
2615155,IAI4,IA,WISN14/13907,A619,2,21,18,30,,,,6/2/2015,11/20/2015,7/29/2015,7/28/2015,,,19,57,56,151,33,,,,
2615163,IAI4,IA,WISN14/13922,LH123HT,2,22,18,30,,,,6/2/2015,11/20/2015,8/10/2015,8/4/2015,,,15,69,63,200,100,,,,
2615172,IAI4,IA,WISN14/13944,PH207,2,23,18,30,,,,6/2/2015,11/20/2015,7/28/2015,7/27/2015,,,17,56,55,156,88,,,,
2615178,IAI4,IA,WISN14/21129,PHJ40,2,24,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,18,54,54,162,75,,,,
2615180,IAI4,IA,WISN14/13960,PHV63,2,25,18,30,,,,6/2/2015,11/20/2015,8/4/2015,8/3/2015,,,20,63,62,166,78,,,,
2615165,IAI4,IA,WISN14/13929,LH162,2,26,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,19,54,54,128,60,,,,
2615161,IAI4,IA,WISN14/13919,C103,2,27,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/5/2015,,,19,61,64,183,98,,,,
2615183,IAI4,IA,WISN14/13968,W117HT,2,28,18,30,,,,6/2/2015,11/20/2015,7/26/2015,7/26/2015,,,15,54,54,136,52,,,,
2615153,IAI4,IA,WISN14/13901,740,2,29,18,30,,,,6/2/2015,11/20/2015,8/5/2015,8/8/2015,,,19,64,67,164,82,,,,
2615184,IAI4,IA,WISN14/13970,Wf9,2,30,18,30,,,,6/2/2015,11/20/2015,8/1/2015,8/1/2015,,,30,60,60,196,78,,,,
2615170,IAI4,IA,WISN14/21006,Mo17,2,31,18,30,,,,6/2/2015,11/20/2015,8/2/2015,8/5/2015,,,19,61,64,174,74,,,,
2615156,IAI4,IA,WISN14/13909,A632,2,32,18,30,,,,6/2/2015,11/20/2015,8/1/2015,8/1/2015,,,17,60,60,206,104,,,,
2615187,ILI1,IL,WISN14/13906,A619,1,1,20,30,,,,,,7/9/2015,7/15/2015,,,30,,,145,40,,,,
2615216,ILI1,IL,WISN14/13969,Wf9,1,2,20,30,,,,,,7/10/2015,7/13/2015,,,27,,,180,85,,,,
2615192,ILI1,IL,WISN14/13916,B73,1,3,20,30,,,,,,7/11/2015,7/14/2015,,,18,,,185,90,,,,
2615205,ILI1,IL,WISN14/13947,PHB47,1,4,20,30,,,,,,7/12/2015,7/14/2015,,,31,,,160,80,,,,
