time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1519684130        0                 2509              0                 14526345          15470513          0                 1                 1052583393380     765948591731      0                 192              
1519684140        0                 2509              0                 14526421          15470587          0                 1                 1052583506841     765948617307      0                 192              
1519684150        0                 2509              0                 14526494          15470658          0                 1                 1052583614947     765948642275      0                 192              
1519684161        0                 2509              0                 14526567          15470729          0                 1                 1052583721303     765948667243      0                 192              
1519684171        0                 2509              0                 14527405          15471565          0                 1                 1052583993293     765948839091      0                 192              
1519684181        0                 2509              0                 14527478          15471636          0                 1                 1052584096149     765948864059      0                 192              
1519684191        0                 2509              0                 14527567          15471723          0                 1                 1052584201351     765948890051      0                 192              
1519684201        0                 2509              0                 14527641          15471795          0                 1                 1052584305147     765948915211      0                 192              
1519684211        0                 2509              0                 14527714          15471866          0                 1                 1052584410945     765948940179      0                 192              
1519684221        0                 2509              0                 14527787          15471937          0                 1                 1052584519089     765948965147      0                 192              
1519684232        0                 2509              0                 14527863          15472011          0                 1                 1052584629114     765948990723      0                 192              
1519684242        0                 2509              0                 14528694          15472840          0                 1                 1052584907750     765949161227      0                 192              
1519684252        0                 2509              0                 14528783          15472927          0                 1                 1052585014740     765949187219      0                 192              
1519684262        0                 2509              0                 14528856          15472998          0                 1                 1052585124076     765949212187      0                 192              
1519684272        0                 2509              0                 14528930          15473070          0                 1                 1052585236102     765949237347      0                 192              
1519684282        0                 2509              0                 14529003          15473141          0                 1                 1052585346034     765949262315      0                 192              
1519684292        0                 2509              0                 14529076          15473212          0                 1                 1052585458312     765949287283      0                 192              
1519684303        0                 2509              0                 14529150          15473284          0                 1                 1052585569184     765949312443      0                 192              
1519684313        0                 2509              0                 14529239          15473371          0                 1                 1052585677962     765949338435      0                 192              
1519684323        0                 2509              0                 14530076          15474206          0                 1                 1052585956126     765949510091      0                 192              
1519684333        0                 2509              0                 14530150          15474278          0                 1                 1052586065836     765949535251      0                 192              
1519684343        0                 2509              0                 14530226          15474352          0                 1                 1052586177100     765949560827      0                 192              
1519684353        0                 2509              0                 14530299          15474423          0                 1                 1052586287069     765949585795      0                 192              
1519684363        0                 2509              0                 14530373          15474495          0                 1                 1052586387432     765949610955      0                 192              
1519684374        0                 2509              0                 14530463          15474583          0                 1                 1052586490133     765949637139      0                 192              
1519684384        0                 2509              0                 14530536          15474654          0                 1                 1052586594852     765949662107      0                 192              
1519684394        0                 2509              0                 14531366          15475482          0                 1                 1052586867389     765949832419      0                 192              
1519684404        0                 2509              0                 14531440          15475554          0                 1                 1052586973048     765949857579      0                 192              
1519684414        0                 2509              0                 14531513          15475625          0                 1                 1052587080709     765949882547      0                 192              
1519684424        0                 2509              0                 14531599          15475709          0                 1                 1052587186620     765949908347      0                 192              
1519684434        0                 2509              0                 14531676          15475784          0                 1                 1052587295221     765949933699      0                 192              
1519684445        0                 2509              0                 14531749          15475855          0                 1                 1052587405824     765949958667      0                 192              
1519684455        0                 2509              0                 14531822          15475926          0                 1                 1052587514677     765949983635      0                 192              
1519684465        0                 2509              0                 14531898          15476000          0                 1                 1052587629543     765950009211      0                 192              
1519684475        0                 2509              0                 14532728          15476828          0                 1                 1052587908663     765950179523      0                 192              
1519684486        0                 2509              0                 14532822          15476920          0                 1                 1052588027145     765950206611      0                 192              
1519684496        0                 2509              0                 14532892          15476988          0                 1                 1052588131163     765950230867      0                 192              
1519684506        0                 2509              0                 14532965          15477059          0                 1                 1052588239456     765950255835      0                 192              
1519684516        0                 2509              0                 14533038          15477130          0                 1                 1052588350095     765950280803      0                 192              
1519684526        0                 2509              0                 14533112          15477202          0                 1                 1052588463424     765950305963      0                 192              
1519684537        0                 2509              0                 14533185          15477273          0                 1                 1052588570563     765950330931      0                 192              
1519684547        0                 2509              0                 14534038          15478124          0                 1                 1052588851184     765950503611      0                 192              
1519684557        0                 2509              0                 14534112          15478196          0                 1                 1052588959255     765950528771      0                 192              
1519684567        0                 2509              0                 14534186          15478268          0                 1                 1052589065568     765950553931      0                 192              
1519684577        0                 2509              0                 14534259          15478339          0                 1                 1052589173899     765950578899      0                 192              
1519684587        0                 2509              0                 14534333          15478411          0                 1                 1052589280816     765950604059      0                 192              
1519684598        0                 2509              0                 14534407          15478483          0                 1                 1052589390071     765950629219      0                 192              
1519684608        0                 2509              0                 14534496          15478570          0                 1                 1052589501344     765950655211      0                 192              
1519684618        0                 2509              0                 14535327          15479399          0                 1                 1052589780763     765950825715      0                 192              
1519684628        0                 2509              0                 14535401          15479471          0                 1                 1052589892968     765950850875      0                 192              
1519684638        0                 2509              0                 14535474          15479542          0                 1                 1052590007183     765950875843      0                 192              
1519684648        0                 2509              0                 14535549          15479615          0                 1                 1052590122997     765950901227      0                 192              
1519684659        0                 2509              0                 14535623          15479687          0                 1                 1052590229960     765950926387      0                 192              
1519684669        0                 2509              0                 14535712          15479774          0                 1                 1052590338925     765950952379      0                 192              
1519684679        0                 2509              0                 14535785          15479845          0                 1                 1052590446140     765950977347      0                 192              
1519684689        0                 2509              0                 14535859          15479917          0                 1                 1052590556037     765951002507      0                 192              
1519684699        0                 2509              0                 14536697          15480753          0                 1                 1052590835312     765951174355      0                 192              
1519684709        0                 2509              0                 14536770          15480824          0                 1                 1052590945469     765951199323      0                 192              
1519684719        0                 2509              0                 14536843          15480895          0                 1                 1052591053876     765951224291      0                 192              
1519684730        0                 2509              0                 14536933          15480983          0                 1                 1052591160877     765951250475      0                 192              
