TIMESTAMP        work-RQ          work-RD          work-WR          
1523900335 347693 214399126557 6408578603
1523900346 347744 214399137269 6408586237
1523900356 347793 214399147981 6408593872
1523900366 347842 214399158693 6408601507
1523900376 347890 214399169405 6408609142
1523900386 347936 214399180117 6408616777
1523900397 347986 214399190829 6408624411
1523900407 348034 214399201541 6408632046
1523900417 348082 214399212253 6408639681
1523900427 348130 214399222965 6408647316
1523900438 348178 214399233677 6408654951
1523900448 348226 214399244389 6408662586
1523900458 348274 214399255101 6408670221
1523900468 348322 214399265813 6408677856
1523900479 348370 214399276525 6408685491
1523900489 348418 214399287237 6408693126
1523900499 348468 214399297949 6408700761
1523900510 348516 214399308661 6408708396
1523900520 348564 214399319373 6408716031
1523900530 348612 214399330085 6408723665
1523900540 348660 214399340797 6408731300
1523900550 348708 214399351509 6408738935
1523900560 348756 214399362221 6408746570
1523900571 348804 214399372933 6408754205
1523900581 348852 214399383645 6408761851
1523900591 348900 214399394357 6408769486
1523900601 348950 214399405069 6408777121
1523900611 348998 214399415781 6408784756
1523900622 349047 214399426493 6408792391
1523900632 349097 214399437205 6408800026
1523900642 349143 214399447917 6408807661
1523900652 349191 214399458629 6408815295
1523900662 349239 214399469341 6408822930
1523900672 349287 214399480053 6408830565
1523900683 349335 214399490765 6408838200
1523900693 349383 214399501477 6408845835
1523900703 349431 214399512189 6408853470
1523900713 349479 214399522901 6408861104
1523900723 349527 214399533613 6408868739
1523900734 349575 214399544325 6408876374
1523900744 349623 214399555037 6408884009
1523900754 349677 214399565749 6408891644
1523900764 349725 214399576461 6408899279
1523900774 349773 214399587173 6408906914
1523900784 349821 214399597885 6408914549
1523900795 349873 214399608597 6408922184
1523900805 349921 214399619309 6408929818
1523900815 349967 214399630021 6408937453
1523900825 350015 214399640733 6408945088
1523900835 350061 214399651445 6408952723
1523900846 350109 214399662157 6408960358
1523900856 350157 214399672869 6408967993
1523900866 350205 214399683581 6408975627
1523900876 350253 214399694293 6408983262
1523900886 350301 214399705005 6408990897
1523900896 350349 214399715717 6408998532
1523900907 350397 214399726429 6409006167
1523900917 350445 214399737141 6409013802
1523900927 350493 214399747853 6409021437
1523900937 350541 214399758565 6409029072
1523900947 350589 214399769277 6409036707
1523900957 350637 214399779989 6409044342
1523900968 350685 214399790701 6409051977
1523900978 350733 214399801413 6409059612
1523900988 350781 214399812125 6409067247
1523900998 350829 214399822837 6409074882
1523901008 350877 214399833549 6409082517
1523901019 350926 214399844261 6409090152
1523901029 350974 214399854973 6409097787
1523901039 351022 214399865685 6409105422
1523901049 351070 214399876397 6409113057
1523901059 351118 214399887109 6409120692
1523901069 351166 214399897821 6409128327
1523901080 351214 214399908533 6409135962
1523901090 351262 214399919245 6409143597
1523901100 351311 214399929957 6409151232
1523901110 351362 214399940669 6409158867
1523901120 351411 214399951381 6409166502
1523901131 351460 214399962093 6409174137
1523901141 351509 214399972805 6409181772
1523901151 351556 214399983517 6409189407
1523901161 351605 214399994229 6409197042
1523901171 351654 214400004941 6409204677
1523901182 351703 214400015653 6409212312
1523901192 351758 214400026365 6409219947
1523901202 351807 214400037077 6409227582
1523901212 351855 214400047789 6409235217
1523901222 351903 214400058501 6409242851
1523901232 351952 214400069213 6409250486
1523901243 352001 214400079925 6409258120
1523901253 352049 214400090637 6409265755
1523901263 352097 214400101349 6409273390
1523901273 352145 214400112061 6409281025
1523901283 352193 214400122773 6409288660
1523901294 352241 214400133485 6409296295
1523901304 352289 214400144197 6409303930
1523901314 352337 214400154909 6409311565
1523901324 352385 214400165621 6409319200
1523901334 352433 214400176333 6409326835
1523901344 352481 214400187045 6409334469
1523901355 352529 214400197757 6409342104
1523901365 352577 214400208469 6409349739
1523901375 352625 214400219181 6409357374
1523901385 352673 214400229893 6409365009
1523901395 352721 214400240605 6409372643
1523901405 352771 214400251317 6409380278
1523901416 352819 214400262029 6409387912
1523901426 352867 214400272741 6409395547
1523901436 352917 214400283453 6409403182
1523901446 352965 214400294165 6409410817
1523901456 353014 214400304877 6409418452
1523901467 353063 214400315589 6409426087
1523901477 353112 214400326301 6409433722
1523901487 353161 214400337013 6409441356
1523901498 353210 214400347725 6409448991
1523901508 353259 214400358437 6409456626
1523901518 353308 214400369149 6409464261
1523901528 353357 214400379861 6409471896
1523901539 353406 214400390573 6409479531
1523901549 353455 214400401285 6409487166
1523901559 353504 214400411997 6409494801
1523901569 353552 214400422709 6409502436
1523901580 353600 214400433421 6409510071
1523901590 353648 214400444133 6409517717
1523901600 353696 214400454845 6409525352
1523901611 353746 214400465557 6409532987
1523901621 353794 214400476269 6409540621
1523901631 353842 214400486981 6409548256
1523901641 353890 214400497693 6409555890
1523901651 353938 214400508405 6409563525
1523901662 353986 214400519117 6409571159
1523901672 354036 214400529829 6409578794
1523901682 354084 214400540541 6409586429
1523901692 354132 214400551253 6409594064
1523901702 354180 214400561965 6409601699
1523901713 354226 214400572677 6409609334
1523901723 354272 214400583389 6409616968
1523901733 354320 214400594101 6409624603
1523901743 354366 214400604813 6409632237
1523901753 354414 214400615525 6409639872
1523901763 354462 214400626237 6409647507
1523901774 354510 214400636949 6409655142
1523901784 354558 214400647661 6409662777
1523901794 354606 214400658373 6409670412
1523901804 354654 214400669085 6409678047
1523901814 354702 214400679797 6409685682
1523901826 354750 214400690509 6409693317
1523901836 354798 214400701221 6409700952
