#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1519684730 3170143 1761385 0 3866338 3169922 1761029 221 3866694 72304.93 94033.75 24661.10 4269.76
1519684740 3170155 1761452 0 3866338 3169934 1761096 221 3866694 72306.02 94036.60 24660.00 4267.96
1519684750 3170166 1761519 0 3866338 3169945 1761163 221 3866694 72305.01 94034.75 24660.41 4268.76
1519684760 3170179 1761586 0 3866338 3169957 1761229 221 3866694 72305.88 94036.00 24660.14 4268.11
1519684770 3170189 1761651 0 3866338 3169968 1761295 221 3866694 72304.30 94032.36 24660.63 4271.65
1519684780 3170202 1761720 0 3866338 3169981 1761364 221 3866694 72305.41 94034.80 24660.01 4269.29
1519684791 3170213 1761788 0 3866338 3169992 1761432 221 3866694 72306.16 94035.25 24659.26 4268.82
1519684801 3170225 1761855 0 3866338 3170004 1761499 221 3866694 72306.59 94036.61 24659.43 4267.42
1519684811 3170236 1761923 0 3866338 3170014 1761566 221 3866694 72306.95 94036.61 24658.47 4267.89
1519684821 3170247 1761988 0 3866338 3170026 1761631 221 3866694 72306.58 94037.32 24658.35 4267.19
1519684831 3170259 1762055 0 3866338 3170038 1761699 221 3866694 72306.57 94035.57 24658.86 4268.52
1519684841 3170271 1762121 0 3866338 3170050 1761765 221 3866694 72306.24 94035.02 24659.18 4269.65
1519684851 3170308 1762188 0 3866338 3170087 1761832 221 3866694 80717.51 94035.47 16248.51 4269.05
1519684862 3171073 1762253 0 3866338 3170851 1761897 221 3866694 77191.97 94033.11 19775.32 4271.62
1519684872 3171107 1762321 0 3866338 3170886 1761965 221 3866694 72306.01 94034.89 24658.92 4269.21
1519684882 3171120 1762390 0 3866338 3170899 1762034 221 3866694 72306.66 94034.45 24658.77 4270.31
1519684892 3171133 1762454 0 3866338 3170912 1762098 221 3866694 72306.86 94036.20 24658.56 4268.39
1519684902 3171144 1762520 0 3866338 3170923 1762164 221 3866694 72307.46 94034.69 24658.06 4269.44
1519684913 3171155 1762589 0 3866338 3170934 1762232 221 3866694 72307.29 94036.02 24657.64 4268.58
1519684923 3171167 1762655 0 3866338 3170946 1762299 221 3866694 72307.64 94035.54 24657.79 4269.11
1519684933 3171180 1762723 0 3866338 3170959 1762367 221 3866694 72307.88 94034.80 24657.54 4269.24
1519684943 3171191 1762789 0 3866338 3170970 1762433 221 3866694 72306.68 94032.09 24658.74 4270.96
1519684953 3171204 1762857 0 3866338 3170983 1762501 221 3866694 72308.56 94034.47 24656.86 4270.21
1519684963 3171214 1762923 0 3866338 3170993 1762567 221 3866694 72308.80 94033.30 24657.23 4270.91
1519684973 3171228 1762992 0 3866338 3171007 1762635 221 3866694 72308.78 94034.71 24656.64 4269.99
1519684984 3171239 1763056 0 3866338 3171018 1762700 221 3866694 72308.36 94035.57 24657.67 4267.94
1519684994 3171252 1763125 0 3866338 3171031 1762768 221 3866694 72309.59 94033.86 24655.83 4270.78
1519685004 3171263 1763191 0 3866338 3171042 1762834 221 3866694 72309.04 94035.23 24656.38 4269.84
1519685014 3171275 1763259 0 3866338 3171054 1762902 221 3866694 72309.48 94035.77 24656.54 4269.31
1519685024 3171287 1763324 0 3866338 3171066 1762968 221 3866694 72308.96 94032.68 24656.46 4271.46
1519685034 3171301 1763393 0 3866338 3171080 1763036 221 3866694 72308.34 94035.71 24657.13 4269.34
1519685045 3171312 1763460 0 3866338 3171091 1763103 221 3866694 72308.31 94035.07 24657.72 4270.05
1519685055 3171324 1763527 0 3866338 3171103 1763171 221 3866694 72308.86 94034.27 24657.17 4269.24
1519685065 3171335 1763594 0 3866338 3171114 1763238 221 3866694 72308.12 94032.25 24656.81 4271.26
1519685075 3171347 1763662 0 3866338 3171126 1763306 221 3866694 72307.95 94033.61 24657.47 4269.48
1519685085 3172116 1763730 0 3866338 3171895 1763373 221 3866694 77284.25 94034.98 19683.17 4269.02
1519685095 3172168 1763797 0 3866338 3171946 1763440 221 3866694 72948.38 94036.71 24023.05 4268.41
1519685106 3172182 1763863 0 3866338 3171961 1763507 221 3866694 72311.57 94034.45 24654.46 4270.25
1519685116 3172194 1763932 0 3866338 3171973 1763575 221 3866694 72311.89 94034.95 24653.53 4269.08
1519685126 3172206 1763999 0 3866338 3171985 1763642 221 3866694 72310.03 94034.05 24654.90 4270.52
1519685136 3172218 1764066 0 3866338 3171997 1763710 221 3866694 72311.88 94033.97 24653.54 4270.24
1519685146 3172230 1764134 0 3866338 3172009 1763778 221 3866694 72312.36 94035.03 24653.66 4269.59
1519685157 3172241 1764200 0 3866338 3172020 1763844 221 3866694 72312.11 94036.97 24653.31 4268.12
1519685167 3172253 1764267 0 3866338 3172032 1763911 221 3866694 72312.52 94035.59 24652.91 4268.42
1519685177 3172265 1764334 0 3866338 3172044 1763978 221 3866694 72311.77 94035.37 24653.65 4267.15
1519685188 3172278 1764401 0 3866338 3172057 1764044 221 3866694 72311.39 94035.03 24653.54 4269.03
1519685198 3172290 1764466 0 3866338 3172069 1764110 221 3866694 72311.89 94034.93 24653.53 4270.19
1519685208 3172303 1764532 0 3866338 3172081 1764176 221 3866694 72311.06 94035.79 24654.36 4267.74
